Year,Policy_ID,Customer_Age,Gender,Region,Vehicle_Type,Vehicle_Age,Vehicle_Value_KES,Vehicle_Engine_Capacity,Use_Purpose,Annual_Premium_KES,Claims_Frequency,Total_Claim_Amount_KES,No_Claim_Bonus_%,Accident_Cause,Policy_Term_Months,Previous_Claims_Count,Driver_Experience_Years,Third_Party_Only
2024,P202400231,61,Male,Meru,PSV,11,3716653,1000,Taxi,175088,0,0,50,None,12,1,42,No
2024,P202400232,26,Male,Kisumu,Motorcycle,14,138919,1000,Personal,5196,1,79000,0,Speeding,12,0,8,No
2024,P202400233,54,Male,Nakuru,Commercial,0,3596175,3000,Personal,201142,2,1734800,0,Theft,12,1,34,Yes
2024,P202400234,66,Male,Kisumu,Private,15,1302930,1000,Personal,41170,0,0,30,None,6,0,45,Yes
2024,P202400235,64,Male,Nairobi,Motorcycle,7,73482,3000,Personal,3779,1,35600,0,Weather,6,0,42,Yes
2024,P202400236,41,Female,Nakuru,Private,12,748827,1000,Personal,35865,0,0,20,None,6,0,21,Yes
2024,P202400237,63,Female,Mombasa,Commercial,4,2367431,3000,Business,153093,0,0,50,None,6,1,41,Yes
2024,P202400238,59,Male,Mombasa,Motorcycle,16,151799,3000,Personal,6487,1,89200,0,Theft,6,1,41,No
2024,P202400239,60,Female,Mombasa,Private,2,2294354,1500,Business,85536,0,0,10,None,12,0,38,Yes
2024,P202400240,36,Male,Nairobi,Private,16,1729362,1500,Personal,81869,0,0,10,None,12,1,15,Yes
2024,P202400241,67,Female,Mombasa,Private,17,1725619,3000,Personal,74690,0,0,20,None,6,0,45,Yes
2024,P202400242,56,Female,Mombasa,Commercial,5,2390726,1500,Personal,105539,0,0,50,None,12,0,36,No
2024,P202400243,23,Female,Kisumu,Motorcycle,7,96104,3000,Personal,4860,0,0,50,None,6,0,1,Yes
2024,P202400244,61,Male,Mombasa,Private,14,2683484,2500,Personal,146340,2,1316300,0,Speeding,12,0,41,Yes
2024,P202400245,59,Female,Kisumu,Private,6,2080835,2500,Business,111185,2,1210400,0,Speeding,12,1,41,Yes
2024,P202400246,40,Male,Mombasa,Commercial,14,3563049,2500,Personal,185378,0,0,20,None,6,0,19,Yes
2024,P202400247,46,Male,Meru,Private,8,2400595,1000,Personal,124235,0,0,10,None,12,1,24,No
2024,P202400248,61,Female,Kisumu,PSV,3,3128068,3000,Personal,203528,0,0,20,None,6,0,43,Yes
2024,P202400249,49,Female,Meru,PSV,3,2754366,1500,Taxi,106293,0,0,30,None,12,1,27,No
2024,P202400250,37,Male,Mombasa,PSV,11,1069000,2500,Business,55588,0,0,30,None,6,0,17,Yes
2024,P202400251,28,Female,Nakuru,PSV,3,1394718,1000,Personal,81920,1,650500,0,Collision,6,1,8,Yes
2024,P202400252,38,Male,Kakamega,Private,2,2548613,2500,Business,122686,0,0,30,None,6,0,16,Yes
2024,P202400253,30,Male,Meru,Private,4,988968,1000,Business,47003,0,0,50,None,6,0,11,Yes
2024,P202400254,50,Male,Kakamega,Private,9,2607719,2500,Personal,129250,0,0,10,None,6,0,30,No
2024,P202400255,60,Male,Kakamega,Commercial,9,3102611,1000,Personal,135166,0,0,50,None,6,2,39,Yes
2024,P202400256,45,Male,Meru,Private,14,2526157,3000,Personal,151167,0,0,30,None,12,1,25,No
2024,P202400257,37,Female,Meru,Commercial,19,1346363,1500,Personal,57126,1,213400,0,Speeding,12,0,18,Yes
2024,P202400258,41,Male,Kakamega,Private,0,2886597,3000,Business,88149,0,0,30,None,12,1,22,No
2024,P202400259,46,Male,Meru,Private,14,2165418,1500,Personal,138420,1,361500,0,Collision,6,0,28,No
2024,P202400260,68,Male,Nairobi,Private,1,1947031,3000,Business,127647,1,479300,0,Speeding,12,0,47,No
2024,P202400261,63,Male,Eldoret,Private,11,2087361,1000,Personal,104253,0,0,50,None,12,0,44,No
2024,P202400262,35,Female,Thika,PSV,9,3315372,1500,Personal,171273,0,0,50,None,6,0,15,No
2024,P202400263,27,Male,Kakamega,Private,13,1561385,2000,Personal,104393,1,240000,0,Speeding,12,2,6,Yes
2024,P202400264,21,Female,Nairobi,Private,2,2659750,1500,Personal,122758,0,0,30,None,6,0,1,No
2024,P202400265,56,Male,Eldoret,Commercial,19,4461068,3000,Taxi,178353,2,1839300,0,Speeding,6,0,34,Yes
2024,P202400266,58,Male,Nakuru,Private,1,1878656,2500,Personal,62324,0,0,30,None,6,1,37,No
2024,P202400267,29,Female,Kisumu,PSV,16,1965721,2000,Personal,90752,0,0,10,None,6,1,11,Yes
2024,P202400268,47,Male,Kisumu,PSV,8,2087241,1000,Taxi,119483,0,0,20,None,6,1,27,No
2024,P202400269,59,Female,Eldoret,Private,4,1814529,2500,Business,98925,0,0,10,None,6,0,37,Yes
2024,P202400270,54,Male,Nairobi,PSV,9,3143175,1000,Personal,145309,0,0,20,None,12,0,36,No
2024,P202400271,55,Male,Kakamega,Private,16,972919,3000,Business,45506,1,550500,0,Collision,6,1,37,Yes
2024,P202400272,43,Female,Nairobi,Commercial,10,2123020,2000,Business,92161,1,581300,0,Collision,12,0,22,Yes
2024,P202400273,21,Male,Kisumu,Commercial,10,2234636,3000,Business,126579,0,0,20,None,6,0,2,No
2024,P202400274,31,Female,Eldoret,Private,19,1890530,3000,Personal,127910,0,0,50,None,12,0,12,Yes
2024,P202400275,63,Female,Nakuru,Private,4,2448149,1000,Business,149725,0,0,20,None,6,2,45,No
2024,P202400276,41,Male,Thika,Motorcycle,15,129782,3000,Personal,4883,1,23100,0,Collision,6,0,19,No
2024,P202400277,20,Female,Kisumu,Private,4,1479532,3000,Personal,44712,0,0,30,None,6,0,1,Yes
2024,P202400278,50,Female,Eldoret,PSV,6,1910906,2500,Personal,133727,0,0,20,None,6,0,31,No
2024,P202400279,24,Female,Thika,Private,8,1563597,2500,Business,54658,0,0,30,None,12,1,2,Yes
2024,P202400280,64,Male,Mombasa,Private,18,1041486,3000,Business,67272,0,0,30,None,12,0,44,No
2024,P202400281,51,Female,Thika,PSV,4,1734480,1500,Personal,87895,1,423000,0,Weather,6,0,32,Yes
2024,P202400282,20,Female,Nairobi,Commercial,18,2890923,2500,Personal,187090,0,0,10,None,12,0,1,No
2024,P202400283,33,Female,Meru,Commercial,4,2735272,1500,Business,167616,0,0,10,None,6,0,13,Yes
2024,P202400284,33,Female,Nakuru,Private,13,1236427,1000,Taxi,62544,0,0,50,None,6,0,12,No
2024,P202400285,26,Male,Meru,Private,15,2513122,3000,Business,78236,0,0,10,None,12,0,7,Yes
2024,P202400286,35,Female,Nairobi,PSV,10,3815263,3000,Taxi,265801,0,0,30,None,6,1,15,No
2024,P202400287,31,Male,Mombasa,Motorcycle,5,52365,1500,Personal,2069,1,18300,0,Theft,12,0,9,Yes
2024,P202400288,68,Female,Meru,Motorcycle,8,106947,3000,Business,6559,1,56800,0,Speeding,12,0,49,No
2024,P202400289,24,Male,Nakuru,PSV,18,2285801,1500,Personal,139287,1,88800,0,Collision,12,0,2,Yes
2024,P202400290,36,Male,Nairobi,Private,8,2005367,2500,Personal,106569,0,0,30,None,6,1,15,No
2024,P202400291,65,Male,Meru,Private,8,1042301,2000,Personal,67879,2,12900,0,Speeding,6,0,45,Yes
2024,P202400292,47,Male,Mombasa,PSV,17,1456610,3000,Business,47141,0,0,30,None,12,0,27,No
2024,P202400293,30,Male,Meru,PSV,14,3230878,3000,Personal,154723,3,1061500,0,Speeding,12,0,9,No
2024,P202400294,44,Female,Meru,Commercial,14,4616707,2500,Business,152430,0,0,30,None,12,0,23,No
2024,P202400295,58,Female,Meru,Private,19,2202408,1000,Personal,122040,0,0,30,None,6,1,37,No
2024,P202400296,21,Female,Kakamega,Commercial,12,3531645,2000,Personal,109769,0,0,30,None,6,0,1,Yes
2024,P202400297,33,Male,Kisumu,Motorcycle,7,93147,1000,Personal,5761,0,0,30,None,6,0,14,Yes
2024,P202400298,59,Male,Nakuru,PSV,16,2755864,3000,Personal,170449,1,946100,0,Speeding,12,0,39,No
2024,P202400299,56,Female,Kisumu,Private,15,1881880,2000,Personal,59018,0,0,20,None,12,0,38,No
2024,P202400300,42,Female,Kakamega,Private,10,1206443,3000,Personal,74329,0,0,10,None,6,0,23,No
2024,P202400301,59,Female,Nairobi,Private,7,770855,1000,Personal,25720,0,0,50,None,6,0,38,Yes
2024,P202400302,54,Female,Mombasa,Private,13,2862389,3000,Personal,171212,2,425800,0,Speeding,12,0,32,Yes
2024,P202400303,42,Female,Mombasa,Commercial,1,2372102,3000,Personal,93309,1,802000,0,Collision,6,0,23,Yes
2024,P202400304,42,Female,Nakuru,Motorcycle,14,185902,2000,Personal,9310,0,0,50,None,12,0,24,No
2024,P202400305,44,Male,Eldoret,Private,16,1004788,1000,Taxi,50556,1,44900,0,Collision,12,0,22,Yes
2024,P202400306,34,Female,Thika,Private,0,2317397,3000,Personal,111063,0,0,10,None,6,0,13,Yes
2024,P202400307,41,Male,Kakamega,Private,12,1427366,2500,Personal,87871,0,0,10,None,12,1,22,Yes
2024,P202400308,30,Male,Nairobi,PSV,11,1936827,2000,Business,83191,2,296800,0,Speeding,12,0,8,No
2024,P202400309,23,Male,Nairobi,Private,15,1707115,3000,Business,69288,0,0,30,None,6,1,4,No
2024,P202400310,51,Female,Mombasa,Private,4,1411345,2500,Personal,97350,1,535400,0,Collision,6,0,33,No
2024,P202400311,39,Female,Nairobi,Private,8,855642,3000,Business,43892,0,0,10,None,6,0,21,Yes
2024,P202400312,38,Male,Nakuru,Private,0,2197152,3000,Taxi,111799,0,0,50,None,6,1,18,Yes
2024,P202400313,42,Female,Thika,Private,9,915794,2000,Business,63299,1,171400,0,Speeding,12,0,24,No
2024,P202400314,53,Female,Kisumu,PSV,3,2496823,3000,Personal,93416,0,0,30,None,12,0,34,No
2024,P202400315,38,Male,Mombasa,Private,8,1592924,2500,Personal,79362,0,0,30,None,6,0,20,Yes
2024,P202400316,41,Male,Meru,Private,12,1800875,1500,Personal,95774,1,467200,0,Speeding,12,0,20,Yes
2024,P202400317,28,Female,Nakuru,Motorcycle,2,139909,1500,Personal,5154,0,0,30,None,6,0,9,No
2024,P202400318,53,Male,Thika,Private,7,959567,2000,Personal,63941,0,0,50,None,6,0,35,No
2024,P202400319,37,Female,Mombasa,Private,5,1324726,2000,Personal,87898,2,315200,0,Weather,6,0,18,Yes
2024,P202400320,32,Male,Thika,PSV,11,1958254,2000,Personal,98796,0,0,20,None,6,1,10,Yes
2024,P202400321,62,Female,Thika,PSV,18,1608919,1500,Personal,109828,1,699000,0,Collision,12,0,40,No
2024,P202400322,69,Female,Nairobi,Private,2,746464,1500,Personal,30198,1,383200,0,Weather,12,1,48,No
2024,P202400323,37,Female,Kisumu,Private,9,568247,3000,Personal,20925,1,34000,0,Collision,6,1,16,No
2024,P202400324,50,Female,Thika,Commercial,2,4529046,1500,Personal,227129,2,1342400,0,Weather,6,0,31,No
2024,P202400325,48,Male,Eldoret,Commercial,11,4951910,2000,Business,171519,0,0,50,None,12,0,27,Yes
2024,P202400326,38,Female,Nakuru,PSV,7,3497838,1500,Taxi,201881,0,0,10,None,12,0,16,Yes
2024,P202400327,51,Female,Nakuru,Private,0,2317765,3000,Personal,146495,1,960100,0,Collision,12,1,30,No
2024,P202400328,24,Male,Eldoret,Commercial,13,2199433,2500,Personal,98902,0,0,10,None,6,0,5,Yes
2024,P202400329,67,Female,Nakuru,Private,17,1717895,2500,Taxi,55470,0,0,20,None,12,0,48,Yes
2024,P202400330,69,Female,Kakamega,Motorcycle,5,206546,1000,Business,9815,0,0,20,None,12,1,50,Yes
2024,P202400331,63,Male,Kakamega,PSV,1,1086569,2500,Personal,74102,0,0,30,None,6,0,43,No
2024,P202400332,61,Female,Nakuru,Commercial,14,2021793,1000,Personal,131968,0,0,20,None,6,1,43,Yes
2024,P202400333,54,Male,Kisumu,Private,9,2359024,2000,Business,150057,0,0,10,None,6,0,32,No
2024,P202400334,55,Female,Thika,Private,6,585015,2500,Personal,24879,1,213100,0,Collision,6,0,35,No
2024,P202400335,67,Male,Kisumu,Private,7,874344,1000,Business,26230,0,0,30,None,12,0,48,Yes
2024,P202400336,28,Male,Kakamega,Commercial,18,2189068,3000,Business,83125,0,0,20,None,12,2,7,Yes
2024,P202400337,29,Female,Thika,Private,5,2707386,2500,Business,106668,0,0,10,None,12,0,11,Yes
2024,P202400338,29,Male,Meru,Private,14,2880742,2500,Personal,139076,0,0,20,None,12,0,9,Yes
2024,P202400339,68,Male,Nakuru,Private,13,1114769,2000,Taxi,62678,1,392000,0,Collision,12,2,48,Yes
2024,P202400340,51,Female,Nairobi,Commercial,10,1878562,2000,Personal,76757,0,0,50,None,6,1,32,No
2024,P202400341,54,Male,Eldoret,Private,3,2083820,2500,Personal,99908,2,1113700,0,Weather,6,0,36,Yes
2024,P202400342,44,Female,Thika,PSV,9,3202626,2500,Business,202827,1,1412700,0,Speeding,12,0,23,No
2024,P202400343,30,Female,Kakamega,Commercial,11,4025327,1500,Business,177824,1,1701600,0,Weather,12,0,11,Yes
2024,P202400344,50,Female,Thika,Commercial,13,1496084,1000,Personal,99847,1,645000,0,Collision,12,1,30,No
2024,P202400345,45,Male,Kisumu,PSV,19,3113061,2000,Personal,214628,1,479700,0,Collision,6,1,26,Yes
2024,P202400346,34,Female,Nairobi,Motorcycle,15,104160,2000,Personal,4617,0,0,10,None,6,0,15,Yes
2024,P202400347,33,Male,Kisumu,Private,17,1337529,3000,Personal,66128,1,66100,0,Theft,6,2,15,Yes
2024,P202400348,66,Male,Nairobi,Private,3,503420,2500,Personal,20644,2,256400,0,Collision,12,0,45,No
2024,P202400349,63,Female,Thika,Private,9,2686494,2500,Business,106858,2,926800,0,Collision,6,0,45,No
2024,P202400350,24,Female,Kakamega,Motorcycle,5,158261,2000,Taxi,5656,1,28800,0,Speeding,6,0,4,Yes
2024,P202400351,46,Female,Nakuru,Commercial,7,2037087,1500,Business,124543,0,0,10,None,12,1,25,No
2024,P202400352,56,Female,Thika,Private,5,1858218,1000,Personal,62538,0,0,20,None,6,0,34,Yes
2024,P202400353,62,Male,Nairobi,Private,16,1652007,2000,Personal,107085,0,0,30,None,6,0,42,Yes
2024,P202400354,41,Male,Thika,PSV,15,1057153,3000,Taxi,72231,0,0,30,None,6,0,23,Yes
2024,P202400355,35,Female,Kakamega,Private,5,571942,1500,Personal,31286,0,0,30,None,12,1,17,No
2024,P202400356,62,Male,Eldoret,Private,4,1897636,3000,Business,131596,0,0,50,None,12,1,42,Yes
2024,P202400357,23,Male,Thika,Private,8,602903,2000,Personal,33080,0,0,50,None,6,2,1,No
2024,P202400358,35,Male,Eldoret,Private,18,836239,2000,Taxi,38824,0,0,10,None,12,1,14,No
2024,P202400359,28,Female,Mombasa,PSV,11,3783993,1000,Personal,185782,0,0,10,None,6,0,10,No
2024,P202400360,57,Male,Kisumu,Private,18,846990,1500,Business,41580,1,297500,0,Weather,6,1,35,No
2024,P202400361,31,Male,Thika,Motorcycle,7,244841,2500,Personal,14301,1,129400,0,Collision,12,0,13,No
2024,P202400362,46,Female,Meru,PSV,8,1999078,1000,Business,133262,0,0,30,None,6,0,26,No
2024,P202400363,64,Female,Nairobi,Private,9,1632273,3000,Personal,66119,2,713300,0,Collision,12,0,46,Yes
2024,P202400364,46,Male,Eldoret,Private,16,1060643,2000,Personal,32023,1,358500,0,Weather,6,0,27,No
2024,P202400365,68,Female,Kisumu,Motorcycle,16,96996,2500,Business,3818,0,0,10,None,6,0,50,Yes
2024,P202400366,39,Female,Nairobi,Private,16,683273,3000,Personal,20517,1,316900,0,Weather,6,0,17,No
2024,P202400367,26,Female,Meru,Private,4,1216087,1500,Taxi,65773,0,0,50,None,6,0,8,Yes
2024,P202400368,40,Female,Nakuru,Commercial,15,4045881,2500,Personal,246944,2,1703500,0,Weather,6,0,22,No
2024,P202400369,67,Male,Eldoret,Commercial,12,4918308,2500,Personal,254830,0,0,30,None,12,0,48,No
2024,P202400370,33,Female,Nakuru,Motorcycle,15,126054,2500,Business,7287,0,0,50,None,12,0,14,Yes
2024,P202400371,69,Female,Kisumu,Commercial,13,2251187,1000,Business,83674,0,0,20,None,6,0,49,No
2024,P202400372,29,Male,Mombasa,Commercial,16,1254377,1500,Personal,61216,0,0,50,None,6,0,8,No
2024,P202400373,45,Female,Nakuru,Commercial,3,4533488,1000,Personal,143205,1,771700,0,Speeding,12,1,23,Yes
2024,P202400374,27,Female,Mombasa,Commercial,15,3947744,2500,Personal,247447,3,666700,0,Theft,12,0,7,No
2024,P202400375,43,Male,Thika,Motorcycle,9,189592,3000,Business,6548,1,14000,0,Collision,6,0,22,No
2024,P202400376,35,Female,Eldoret,Private,7,2108190,2500,Taxi,146968,0,0,20,None,6,0,14,No
2024,P202400377,24,Male,Nairobi,Motorcycle,16,124534,1500,Taxi,4984,0,0,50,None,12,0,2,No
2024,P202400378,37,Female,Thika,Private,15,1831211,1000,Personal,68957,0,0,30,None,6,0,18,Yes
2024,P202400379,20,Male,Kisumu,Commercial,5,1456228,2500,Personal,97407,0,0,10,None,6,0,1,No
2024,P202400380,36,Male,Mombasa,Commercial,16,4154195,1500,Personal,147644,0,0,20,None,12,0,15,Yes
2024,P202400381,61,Female,Nakuru,Commercial,12,1687743,2000,Personal,96890,0,0,10,None,12,0,39,Yes
2024,P202400382,31,Male,Nairobi,Motorcycle,11,226283,1500,Personal,10555,2,127100,0,Theft,6,0,11,No
2024,P202400383,30,Male,Kisumu,Commercial,15,3376970,1000,Business,129841,1,149200,0,Theft,6,0,9,Yes
2024,P202400384,51,Female,Nakuru,Private,6,1841814,2500,Personal,113860,0,0,10,None,6,0,29,Yes
2024,P202400385,42,Male,Thika,Private,9,1986631,2000,Personal,130446,0,0,10,None,6,1,23,No
2024,P202400386,24,Male,Meru,Private,0,2538185,2500,Personal,136396,0,0,30,None,6,0,2,No
2024,P202400387,34,Male,Nairobi,Private,19,526119,1000,Personal,27802,1,122800,0,Speeding,6,0,16,Yes
2024,P202400388,45,Male,Kisumu,Private,3,852935,1000,Personal,45533,1,56900,0,Theft,12,0,24,No
2024,P202400389,35,Female,Kisumu,Private,9,1202609,1000,Business,74201,0,0,50,None,6,0,13,Yes
2024,P202400390,35,Male,Kisumu,Private,5,1813602,1000,Business,89029,0,0,20,None,6,0,16,No
2024,P202400391,43,Male,Thika,Private,3,1158197,3000,Taxi,69774,0,0,50,None,6,0,24,No
2024,P202400392,36,Male,Kisumu,PSV,5,1983276,1500,Business,74276,0,0,50,None,12,0,16,Yes
2024,P202400393,32,Male,Meru,PSV,11,3655240,2500,Business,185380,1,101100,0,Collision,6,0,10,No
2024,P202400394,34,Male,Eldoret,Private,17,1116323,2000,Taxi,40560,0,0,50,None,6,0,16,Yes
2024,P202400395,64,Male,Kisumu,PSV,10,2051674,1000,Personal,108958,1,361100,0,Weather,6,0,43,No
2024,P202400396,40,Male,Eldoret,Commercial,14,1735026,1000,Taxi,78081,1,347200,0,Speeding,6,0,22,No
2024,P202400397,23,Female,Nairobi,PSV,12,3216935,2000,Business,118265,1,572700,0,Collision,12,1,1,Yes
2024,P202400398,22,Male,Meru,Private,5,2496201,2000,Business,133598,1,293300,0,Weather,12,0,3,No
2024,P202400399,63,Male,Thika,Commercial,5,1341889,3000,Personal,81043,0,0,30,None,12,2,41,No
2024,P202400400,42,Male,Eldoret,Private,0,1788267,1500,Personal,75200,1,403800,0,Theft,6,3,24,Yes
2024,P202400401,29,Male,Kakamega,Motorcycle,3,213322,2000,Business,10853,0,0,20,None,6,0,10,No
2024,P202400402,64,Male,Meru,Private,11,2841978,1000,Business,165545,1,779100,0,Collision,12,0,42,No
2024,P202400403,45,Female,Mombasa,Commercial,3,1458561,2500,Personal,57267,0,0,30,None,12,0,26,Yes
2024,P202400404,50,Female,Nairobi,Motorcycle,12,117203,1000,Personal,5032,1,67900,0,Collision,12,0,30,No
2024,P202400405,20,Male,Nairobi,Commercial,16,907042,2000,Personal,33947,0,0,20,None,12,1,1,No
2024,P202400406,59,Female,Kakamega,Private,3,1953731,2000,Business,129400,0,0,10,None,6,1,37,No
2024,P202400407,30,Male,Thika,Commercial,13,3952981,2500,Taxi,237792,0,0,50,None,6,0,8,Yes
2024,P202400408,65,Female,Nairobi,Private,17,1062773,1000,Business,40927,0,0,20,None,12,0,46,Yes
2024,P202400409,32,Male,Meru,Commercial,17,4253796,3000,Personal,141878,1,1607500,0,Collision,6,1,13,Yes
2024,P202400410,69,Female,Thika,Private,15,2992013,3000,Personal,192141,2,338300,0,Speeding,6,0,48,No
2024,P202400411,30,Male,Mombasa,PSV,2,1976446,2500,Personal,69967,0,0,20,None,6,1,10,No
2024,P202400412,56,Female,Eldoret,PSV,8,2091838,2000,Personal,127839,0,0,10,None,6,0,35,Yes
2024,P202400413,31,Female,Nakuru,PSV,11,1431838,1000,Personal,83729,1,303200,0,Speeding,12,0,9,No
2024,P202400414,60,Male,Mombasa,Private,6,2446788,1500,Personal,138172,0,0,20,None,6,0,39,Yes
2024,P202400415,22,Male,Kisumu,Private,3,2371826,1500,Business,82960,0,0,20,None,6,0,4,No
2024,P202400416,28,Female,Thika,Private,8,1148843,1000,Personal,65188,1,566500,0,Theft,6,0,6,No
2024,P202400417,39,Male,Nairobi,Commercial,6,3962466,1500,Personal,227153,1,444400,0,Theft,12,0,20,Yes
2024,P202400418,59,Female,Nairobi,Private,13,681350,2500,Business,31256,0,0,30,None,6,0,41,No
2024,P202400419,56,Female,Nakuru,Private,11,1508008,1500,Business,74718,0,0,10,None,12,0,37,Yes
2024,P202400420,39,Female,Kakamega,Private,8,1957571,3000,Personal,64615,0,0,50,None,12,0,21,No
2024,P202400421,28,Male,Mombasa,Private,19,1843297,3000,Business,117962,0,0,30,None,12,0,7,No
2024,P202400422,20,Female,Eldoret,Private,4,887554,2500,Business,49874,0,0,50,None,12,2,2,No
2024,P202400423,23,Female,Eldoret,Commercial,9,1339618,1500,Taxi,56789,0,0,10,None,6,0,5,Yes
2024,P202400424,55,Male,Kakamega,Private,13,1333247,2000,Personal,80367,0,0,50,None,12,1,37,Yes
2024,P202400425,22,Male,Thika,Commercial,3,1694030,3000,Personal,83033,1,205700,0,Weather,12,0,1,Yes
2024,P202400426,37,Male,Meru,Commercial,11,2543745,2500,Business,80018,0,0,10,None,12,1,15,No
2024,P202400427,20,Male,Mombasa,Private,15,968968,2000,Personal,44863,1,479600,0,Theft,12,0,1,Yes
2024,P202400428,20,Male,Kakamega,PSV,16,3020991,2000,Business,132059,0,0,20,None,12,0,2,Yes
2024,P202400429,41,Male,Meru,PSV,11,3621485,3000,Personal,163997,0,0,10,None,6,0,19,No
2024,P202400430,25,Male,Nakuru,PSV,4,2725284,1000,Personal,102699,0,0,10,None,12,2,7,No
2024,P202400431,56,Female,Eldoret,Private,13,1064772,3000,Personal,61929,0,0,30,None,12,1,38,Yes
2024,P202400432,38,Male,Kisumu,Private,5,2503649,2500,Taxi,76931,0,0,30,None,12,0,19,No
2024,P202400433,30,Male,Kakamega,Commercial,0,927319,1500,Business,39596,0,0,20,None,6,1,8,No
2024,P202400434,67,Female,Kisumu,Motorcycle,7,138754,3000,Personal,6837,2,28200,0,Collision,12,0,48,Yes
2024,P202400435,46,Male,Thika,Private,17,991599,2500,Personal,55095,0,0,50,None,6,0,28,Yes
2024,P202400436,45,Female,Meru,Commercial,8,3292492,3000,Personal,144731,0,0,20,None,6,0,25,Yes
2024,P202400437,31,Male,Kakamega,PSV,5,3549698,1500,Business,207267,1,1237000,0,Weather,6,0,13,Yes
2024,P202400438,35,Female,Eldoret,Commercial,5,2196167,2000,Personal,126647,0,0,20,None,12,0,14,Yes
2024,P202400439,36,Male,Eldoret,PSV,14,2466737,3000,Taxi,167723,1,910800,0,Speeding,6,0,16,No
2024,P202400440,35,Male,Kakamega,Private,1,2569102,1000,Business,173900,2,163300,0,Speeding,12,0,14,Yes
2024,P202400441,42,Female,Kakamega,Private,14,1088829,1000,Personal,69269,1,490700,0,Theft,12,1,21,Yes
2024,P202400442,32,Female,Nairobi,PSV,19,3453838,3000,Taxi,193317,0,0,30,None,6,1,14,No
2024,P202400443,66,Female,Thika,Commercial,18,2568494,1500,Personal,153969,0,0,30,None,12,0,45,No
2024,P202400444,30,Male,Mombasa,Commercial,9,4431548,3000,Taxi,168515,2,2048300,0,Theft,6,1,9,No
2024,P202400445,47,Female,Nairobi,Private,12,970897,1500,Personal,57164,1,43500,0,Theft,12,2,25,Yes
2024,P202400446,26,Male,Thika,Private,19,2086529,2000,Business,112504,0,0,30,None,12,0,6,Yes
2024,P202400447,23,Female,Meru,PSV,19,1402854,2500,Business,83540,0,0,20,None,12,1,3,No
2024,P202400448,51,Male,Eldoret,Private,14,2307853,1000,Personal,145784,0,0,10,None,6,1,30,Yes
2024,P202400449,36,Male,Kisumu,Private,16,705719,1000,Personal,47446,1,95900,0,Weather,6,0,15,No
2024,P202400450,69,Male,Mombasa,Private,4,2141455,2000,Business,134215,0,0,50,None,12,1,51,No
2024,P202400451,38,Male,Kakamega,Commercial,11,2445589,2500,Personal,85808,0,0,20,None,6,0,19,No
2024,P202400452,30,Female,Nakuru,Commercial,10,4317559,3000,Personal,218540,0,0,20,None,12,0,11,No
2024,P202400453,46,Female,Nairobi,Private,7,1034535,2500,Taxi,61599,0,0,50,None,6,0,28,Yes
2024,P202400454,32,Female,Thika,PSV,11,3494682,1000,Personal,227676,0,0,10,None,6,1,14,Yes
